doi,doi_url,title
10.1002/mrm.30449,https://doi.org/10.1002/mrm.30449,"A novel multifrequency‐tuned transceiver array for human‐brain
                    <scp>
                      <sup>31</sup>
                      P
                    </scp>
                    ‐
                    <scp>MRSI</scp>
                    at 7 T"
10.1002/mrm.30532,https://doi.org/10.1002/mrm.30532,Saturation transfer <scp>MR</scp> fingerprinting for magnetization transfer contrast and <scp>chemical exchange saturation transfer</scp> quantification
10.1002/mrm.70132,https://doi.org/10.1002/mrm.70132,"An Exploration of Motion‐Sampling Interactions in
                    <scp>3D MRI</scp>
                    for Neuroimaging"
10.1002/mrm.70136,https://doi.org/10.1002/mrm.70136,Flip Angle Errors in Actual Flip Angle Imaging Using Polyvinylpyrrolidone/Water‐Based Phantoms
10.1002/mrm.30516,https://doi.org/10.1002/mrm.30516,Ultrafast and robust T2 mapping using optimized single‐shot multi‐echo planar imaging with alternating blips
10.1002/mrm.70039,https://doi.org/10.1002/mrm.70039,MR‐ARFI to evaluate intensity variability and enhance targeting of FUS: A brain study in rats
10.1002/mrm.70166,https://doi.org/10.1002/mrm.70166,"Automatic Respiratory and Bulk Patient Motion Corrected
                    <scp>3D</scp>
                    Fetal
                    <scp>MRI</scp>"
10.1002/mrm.70164,https://doi.org/10.1002/mrm.70164,"Data Stitching for Dynamic Field Monitoring With
                    <scp>NMR</scp>
                    Probes"
10.1002/mrm.30596,https://doi.org/10.1002/mrm.30596,Cerebellar imaging for neuroscience at 9.<scp>4 T</scp>
10.1002/mrm.70150,https://doi.org/10.1002/mrm.70150,Generalization of Optimal Control Saturation Pulse Design for Robust and High CEST Contrast
10.1002/mrm.70054,https://doi.org/10.1002/mrm.70054,Vessel segmentation for χ$$ \chi $$‐separation in quantitative susceptibility mapping
10.1002/mrm.70036,https://doi.org/10.1002/mrm.70036,Multiband Fast Spin Echo on portable low‐field systems
10.1002/mrm.70100,https://doi.org/10.1002/mrm.70100,"Optimized
                    <scp>3D UTE</scp>
                    and
                    <scp>ZTE MRI</scp>
                    for high‐resolution lung imaging: A comparative study"
10.1002/mrm.70003,https://doi.org/10.1002/mrm.70003,Surgical removal of implanted microchips to correct <scp>MRI</scp> susceptibility artifacts in mice
10.1002/mrm.70013,https://doi.org/10.1002/mrm.70013,Optimization of deep learning–based denoising for arterial spin labeling: Effects of averaging and training strategies
10.1002/mrm.70001,https://doi.org/10.1002/mrm.70001,Rapid and simplified post‐processing for simultaneous B0$$ {\mathrm{B}}_0 $$ and B1$$ {\mathrm{B}}_1 $$ mapping in the application of CEST
10.1002/mrm.30630,https://doi.org/10.1002/mrm.30630,Enhancing computation speed and accuracy in deep image prior‐based parameter mapping
10.1002/mrm.30415,https://doi.org/10.1002/mrm.30415,Noninvasive blood–brain barrier integrity mapping in patients with high‐grade glioma and metastasis by multi–echo time–encoded arterial spin labeling
10.1002/mrm.70137,https://doi.org/10.1002/mrm.70137,Multi‐Frame Image Registration for Automated Ventricular Function Assessment in Single Breath‐Hold Cine MRI Using Limited Labels
10.1002/mrm.70171,https://doi.org/10.1002/mrm.70171,"Differentiating Creatine and Phosphocreatine In Vivo Using
                    <scp>
                      3 T
                      <sup>1</sup>
                      H MR
                    </scp>
                    Spectroscopy"
10.1002/mrm.70201,https://doi.org/10.1002/mrm.70201,"First In Vivo
                    <scp>
                      <sup>23</sup>
                      Na
                    </scp>
                    Human Imaging at 10.5 T Using a Combined Sodium‐Proton Transceiver Body Array"
10.1002/mrm.30519,https://doi.org/10.1002/mrm.30519,"A pathway toward clinical translation of hyperpolarized [1,4‐<scp><sup>13</sup>C<sub>2</sub></scp>,2,3‐d<sub>2</sub>]fumarate as an imaging biomarker for early cellular necrosis in vivo"
